Time (s),Current (nA)
15:51:08.207,-0.141
15:51:08.223,-0.024
15:51:08.223,0.08
15:51:08.223,0.177
15:51:08.223,0.332
15:51:08.223,0.482
15:51:08.223,0.783
15:51:08.223,0.909
15:51:08.223,1.064
15:51:08.223,1.515
15:51:08.223,2.442
15:51:08.223,3.331
15:51:08.223,3.379
15:51:08.223,2.526
15:51:08.223,1.628
15:51:08.223,2.571
15:51:08.239,3.84
15:51:08.239,4.262
15:51:08.239,4.549
15:51:08.239,4.702
15:51:08.239,4.402
15:51:08.239,4.163
15:51:08.239,4.141
15:51:08.239,4.195
15:51:08.239,4.222
15:51:08.239,4.518
15:51:08.239,4.846
15:51:08.239,4.567
15:51:08.239,4.442
15:51:08.239,4.155
15:51:08.239,4.004
15:51:08.239,3.736
15:51:08.239,3.663
15:51:08.239,3.717
15:51:08.239,4.067
15:51:08.239,3.696
15:51:08.239,3.87
15:51:08.239,4.068
15:51:08.239,4.176
15:51:08.254,4.224
15:51:08.254,4.875
15:51:08.254,5.623
15:51:08.254,4.089
15:51:08.254,3.99
15:51:08.254,4.193
15:51:08.254,4.969
15:51:08.254,5.617
15:51:08.254,5.728
15:51:08.254,5.73
15:51:08.254,5.609
15:51:08.254,5.247
15:51:08.254,4.908
15:51:08.254,4.828
15:51:08.254,5.111
15:51:08.254,4.914
15:51:08.254,4.39
15:51:08.254,4.309
15:51:08.270,4.026
15:51:08.270,3.89
15:51:08.270,3.925
15:51:08.270,3.783
15:51:08.270,3.703
15:51:08.270,3.251
15:51:08.270,3.259
15:51:08.270,3.45
15:51:08.270,3.125
15:51:08.270,2.985
15:51:08.270,3.124
15:51:08.270,3.461
15:51:08.270,3.527
15:51:08.270,2.946
15:51:08.270,2.191
15:51:08.270,2.396
15:51:08.270,2.292
15:51:08.270,1.595
15:51:08.270,0.865
15:51:08.270,0.65
15:51:08.286,0.48
15:51:08.286,0.262
15:51:08.286,0.347
15:51:08.286,0.214
15:51:08.286,0.11
15:51:08.286,0.081
15:51:08.286,0.065
15:51:08.286,0.14
15:51:08.286,0.175
15:51:08.286,0.088
15:51:08.286,0.098
15:51:08.286,-0.229
15:51:08.286,-0.391
15:51:08.286,-0.727
15:51:08.286,-0.891
15:51:08.286,-1.003
15:51:08.286,-1.399
15:51:08.302,-2.537
15:51:08.302,-3.449
15:51:08.302,-3.346
15:51:08.302,-1.772
15:51:08.302,-1.674
15:51:08.302,-2.851
15:51:08.302,-3.769
15:51:08.302,-4.399
15:51:08.302,-4.629
15:51:08.302,-4.411
15:51:08.302,-4.03
15:51:08.302,-4.065
15:51:08.302,-4.231
15:51:08.302,-4.317
15:51:08.302,-4.562
15:51:08.317,-4.561
15:51:08.317,-4.289
15:51:08.317,-4.004
15:51:08.317,-3.915
15:51:08.317,-3.633
15:51:08.317,-3.498
15:51:08.317,-3.722
15:51:08.317,-3.853
15:51:08.317,-3.533
15:51:08.317,-4.015
15:51:08.317,-4.198
15:51:08.317,-4.093
15:51:08.317,-4.489
15:51:08.317,-5.472
15:51:08.317,-5.469
15:51:08.317,-3.626
15:51:08.317,-3.784
15:51:08.317,-5.207
15:51:08.317,-5.734
15:51:08.317,-5.505
15:51:08.317,-5.164
15:51:08.317,-5.11
15:51:08.317,-4.882
15:51:08.333,-4.698
15:51:08.333,-4.654
15:51:08.333,-4.282
15:51:08.333,-3.97
15:51:08.333,-3.871
15:51:08.333,-3.707
15:51:08.333,-3.565
15:51:08.333,-3.418
15:51:08.333,-3.246
15:51:08.333,-3.231
15:51:08.333,-3.27
15:51:08.333,-2.849
15:51:08.333,-2.778
15:51:08.333,-3.67
15:51:08.333,-3.249
15:51:08.333,-2.45
15:51:08.333,-2.474
15:51:08.333,-2.301
15:51:08.333,-2.101
15:51:08.333,-1.735
15:51:08.333,-1.445
15:51:08.333,-1.071
15:51:08.348,-0.558
15:51:08.348,-0.381
15:51:08.348,-0.206
15:51:08.348,-0.383
15:51:08.348,-0.031
15:51:08.348,0.123
15:51:08.355,0.036
15:51:08.356,0.212
15:51:08.356,-0.003
15:51:08.356,0.022
15:51:08.356,-0.092
15:51:08.356,-0.173
15:51:08.356,-0.063
15:51:08.356,-0.036
15:51:08.356,0.209
15:51:08.356,0.364
15:51:08.356,0.727
15:51:08.356,0.848
15:51:08.364,1.083
15:51:08.364,1.323
15:51:08.364,2.227
15:51:08.364,3.071
15:51:08.364,3.292
15:51:08.369,2.065
15:51:08.369,1.755
15:51:08.369,2.545
15:51:08.369,3.45
15:51:08.369,4.115
15:51:08.369,4.464
15:51:08.369,4.854
15:51:08.369,4.598
15:51:08.369,4.195
15:51:08.369,4.089
15:51:08.369,4.334
15:51:08.369,4.371
15:51:08.369,4.426
15:51:08.380,4.851
15:51:08.380,4.627
15:51:08.380,4.299
15:51:08.380,4.152
15:51:08.380,4.005
15:51:08.380,3.811
15:51:08.380,3.577
15:51:08.380,3.758
15:51:08.380,4.025
15:51:08.380,3.821
15:51:08.380,4.075
15:51:08.380,4.233
15:51:08.380,4.141
15:51:08.380,4.58
15:51:08.380,5.391
15:51:08.380,5.536
15:51:08.380,4.771
15:51:08.380,3.802
15:51:08.380,4.467
15:51:08.380,5.577
15:51:08.380,5.586
15:51:08.380,5.566
15:51:08.396,5.48
15:51:08.398,5.057
15:51:08.398,5.068
15:51:08.399,4.85
15:51:08.399,4.789
15:51:08.399,4.792
15:51:08.399,4.263
15:51:08.399,4.138
15:51:08.399,3.856
15:51:08.399,3.957
15:51:08.399,3.758
15:51:08.399,3.587
15:51:08.399,3.619
15:51:08.399,3.263
15:51:08.408,3.309
15:51:08.408,3.311
15:51:08.408,3.033
15:51:08.412,3.269
15:51:08.412,3.41
15:51:08.412,3.503
15:51:08.412,2.974
15:51:08.412,2.386
15:51:08.412,2.255
15:51:08.412,2.288
15:51:08.412,2.057
15:51:08.412,1.911
15:51:08.412,1.618
15:51:08.412,1.133
15:51:08.412,0.919
15:51:08.412,0.454
15:51:08.412,0.441
15:51:08.412,0.447
15:51:08.412,0.232
15:51:08.412,0.137
15:51:08.412,-0.002
15:51:08.428,0.161
15:51:08.428,0.172
15:51:08.428,0.023
15:51:08.428,0.165
15:51:08.428,0.107
15:51:08.428,0.14
15:51:08.428,0.102
15:51:08.428,0.101
15:51:08.428,-0.129
15:51:08.428,-0.131
15:51:08.428,-0.496
15:51:08.428,-0.625
15:51:08.428,-0.862
15:51:08.428,-1.089
15:51:08.428,-2.112
15:51:08.428,-3.161
15:51:08.428,-3.106
15:51:08.428,-2.794
15:51:08.444,-1.658
15:51:08.444,-2.629
15:51:08.444,-3.663
15:51:08.444,-4.152
15:51:08.444,-4.468
15:51:08.444,-4.702
15:51:08.444,-4.452
15:51:08.444,-4.029
15:51:08.444,-4.206
15:51:08.444,-4.297
15:51:08.444,-4.159
15:51:08.444,-4.413
15:51:08.454,-4.572
15:51:08.454,-4.387
15:51:08.454,-4.251
15:51:08.454,-4.087
15:51:08.454,-3.89
15:51:08.454,-3.729
15:51:08.454,-3.468
15:51:08.459,-3.715
15:51:08.461,-3.707
15:51:08.461,-3.772
15:51:08.461,-3.933
15:51:08.461,-4.008
15:51:08.461,-4.1
15:51:08.461,-4.367
15:51:08.461,-5.029
15:51:08.461,-5.424
15:51:08.461,-4.642
15:51:08.461,-3.651
15:51:08.461,-3.921
15:51:08.461,-4.707
15:51:08.461,-5.385
15:51:08.461,-5.443
15:51:08.461,-5.672
15:51:08.461,-5.464
15:51:08.461,-4.998
15:51:08.461,-4.908
15:51:08.461,-4.878
15:51:08.476,-4.621
15:51:08.476,-4.368
15:51:08.476,-4.241
15:51:08.476,-3.987
15:51:08.476,-3.803
15:51:08.476,-3.734
15:51:08.476,-3.569
15:51:08.476,-3.271
15:51:08.476,-3.433
15:51:08.476,-3.441
15:51:08.476,-3.16
15:51:08.476,-2.828
15:51:08.476,-2.971
15:51:08.476,-3.573
15:51:08.476,-3.328
15:51:08.476,-2.177
15:51:08.476,-2.372
15:51:08.476,-2.507
15:51:08.476,-2.148
15:51:08.476,-1.907
15:51:08.476,-1.654
15:51:08.476,-1.19
15:51:08.491,-0.813
15:51:08.491,-0.477
15:51:08.491,-0.269
15:51:08.491,-0.178
15:51:08.491,-0.149
15:51:08.491,-0.289
15:51:08.491,-0.148
15:51:08.491,0.02
15:51:08.491,0.187
15:51:08.491,-0.083
15:51:08.491,-0.184
15:51:08.491,-0.037
15:51:08.491,0.07
15:51:08.491,0.064
15:51:08.491,0.221
15:51:08.491,0.472
15:51:08.491,0.499
15:51:08.491,0.856
15:51:08.491,0.999
15:51:08.491,1.668
15:51:08.491,2.864
15:51:08.491,3.615
15:51:08.507,1.845
15:51:08.507,1.637
15:51:08.507,2.9
15:51:08.507,3.963
15:51:08.507,4.357
15:51:08.507,4.641
15:51:08.507,4.57
15:51:08.507,4.332
15:51:08.507,3.943
15:51:08.507,3.883
15:51:08.507,4.476
15:51:08.507,4.444
15:51:08.507,4.713
15:51:08.507,4.567
15:51:08.507,4.247
15:51:08.507,4.035
15:51:08.507,3.903
15:51:08.507,3.718
15:51:08.507,3.797
15:51:08.507,3.927
15:51:08.507,3.705
15:51:08.507,4.009
15:51:08.523,4.158
15:51:08.523,4.1
15:51:08.523,4.187
15:51:08.523,4.995
15:51:08.523,5.506
15:51:08.523,5.407
15:51:08.523,3.954
15:51:08.523,3.859
15:51:08.523,4.422
15:51:08.523,5.216
15:51:08.523,5.844
15:51:08.523,5.433
15:51:08.523,5.701
15:51:08.523,5.46
15:51:08.523,5.26
15:51:08.523,4.873
15:51:08.523,4.719
15:51:08.523,5.075
15:51:08.523,5.012
15:51:08.523,4.727
15:51:08.523,4.565
15:51:08.523,3.965
15:51:08.523,4.019
15:51:08.539,3.767
15:51:08.539,3.849
15:51:08.539,3.448
15:51:08.539,3.262
15:51:08.539,3.342
15:51:08.539,3.238
15:51:08.539,2.961
15:51:08.539,3.758
15:51:08.539,3.353
15:51:08.539,2.686
15:51:08.539,2.139
15:51:08.539,2.377
15:51:08.539,2.262
15:51:08.539,1.959
15:51:08.539,1.549
15:51:08.539,1.111
15:51:08.539,0.747
15:51:08.539,0.566
15:51:08.539,0.429
15:51:08.539,0.367
15:51:08.539,0.258
15:51:08.554,0.169
15:51:08.554,0.095
15:51:08.554,0.071
15:51:08.554,0.016
15:51:08.554,0.154
15:51:08.554,0.259
15:51:08.554,0.233
15:51:08.554,-0.151
15:51:08.554,-0.188
15:51:08.554,-0.249
15:51:08.554,-0.49
15:51:08.554,-0.851
15:51:08.554,-0.971
15:51:08.554,-1.988
15:51:08.554,-3.022
15:51:08.554,-2.537
15:51:08.554,-1.596
15:51:08.554,-2.683
15:51:08.554,-3.778
15:51:08.554,-4.244
15:51:08.554,-4.577
15:51:08.554,-4.172
15:51:08.554,-3.986
15:51:08.570,-4.124
15:51:08.570,-4.334
15:51:08.570,-4.312
15:51:08.570,-4.558
15:51:08.570,-4.454
15:51:08.570,-4.377
15:51:08.570,-3.864
15:51:08.570,-3.741
15:51:08.570,-3.475
15:51:08.570,-3.731
15:51:08.570,-3.722
15:51:08.570,-3.829
15:51:08.570,-4.057
15:51:08.570,-4.144
15:51:08.570,-4.098
15:51:08.570,-4.256
15:51:08.570,-5.625
15:51:08.570,-4.868
15:51:08.570,-3.588
15:51:08.570,-4.294
15:51:08.570,-5.387
15:51:08.570,-5.661
15:51:08.586,-5.501
15:51:08.587,-5.38
15:51:08.587,-5.224
15:51:08.587,-5.066
15:51:08.587,-4.927
15:51:08.587,-4.922
15:51:08.587,-4.775
15:51:08.587,-4.708
15:51:08.587,-4.425
15:51:08.587,-4.147
15:51:08.587,-4.196
15:51:08.587,-3.77
15:51:08.587,-3.6
15:51:08.587,-3.69
15:51:08.587,-3.55
15:51:08.587,-3.285
15:51:08.587,-3.169
15:51:08.587,-3.35
15:51:08.587,-3.044
15:51:08.587,-2.908
15:51:08.587,-3.565
15:51:08.587,-3.56
15:51:08.587,-2.504
15:51:08.602,-2.401
15:51:08.602,-2.353
15:51:08.602,-2.245
15:51:08.602,-2.116
15:51:08.602,-1.658
15:51:08.602,-1.583
15:51:08.602,-0.894
15:51:08.602,-0.457
15:51:08.602,-0.496
15:51:08.602,-0.281
15:51:08.602,-0.274
15:51:08.602,-0.092
15:51:08.602,0.1
15:51:08.602,0.039
15:51:08.602,0.026
15:51:08.602,-0.069
15:51:08.602,0.03
15:51:08.602,-0.082
15:51:08.602,-0.092
15:51:08.602,-0.037
15:51:08.602,0.035
15:51:08.602,0.2
15:51:08.602,0.483
15:51:08.602,0.326
15:51:08.617,0.705
15:51:08.617,0.844
15:51:08.617,1.204
15:51:08.617,1.527
15:51:08.617,2.799
15:51:08.617,3.325
15:51:08.617,3.193
15:51:08.617,2.042
15:51:08.617,1.855
15:51:08.617,2.765
15:51:08.617,3.889
15:51:08.617,4.293
15:51:08.617,4.525
15:51:08.617,4.828
15:51:08.617,4.58
15:51:08.617,4.251
15:51:08.617,4.033
15:51:08.617,4.424
15:51:08.617,4.58
15:51:08.617,4.672
15:51:08.617,4.585
15:51:08.633,4.479
15:51:08.633,4.27
15:51:08.633,4.056
15:51:08.633,3.942
15:51:08.633,3.708
15:51:08.633,3.724
15:51:08.633,4.108
15:51:08.633,3.711
15:51:08.633,3.827
15:51:08.633,4.155
15:51:08.633,4.15
15:51:08.633,4.14
15:51:08.633,5.03
15:51:08.633,5.649
15:51:08.633,4.479
15:51:08.633,3.929
15:51:08.633,4.708
15:51:08.633,5.641
15:51:08.633,5.631
15:51:08.633,5.878
15:51:08.790,5.33
15:51:08.790,4.794
15:51:08.790,4.997
15:51:08.790,4.909
15:51:08.790,4.77
15:51:08.790,4.618
15:51:08.790,4.325
15:51:08.803,4.039
15:51:08.803,4.13
15:51:08.803,3.849
15:51:08.805,3.67
15:51:08.805,3.461
15:51:08.805,3.299
15:51:08.805,3.29
15:51:08.805,3.607
15:51:08.805,3.022
15:51:08.805,3.308
15:51:08.805,3.524
15:51:08.805,3.284
15:51:08.805,2.639
15:51:08.805,2.134
15:51:08.805,2.332
15:51:08.805,1.96
15:51:08.805,1.882
15:51:08.805,1.069
15:51:08.805,0.51
15:51:08.805,0.439
15:51:08.805,0.326
15:51:08.805,0.104
15:51:08.805,0.099
15:51:08.805,0.222
15:51:08.805,0.038
15:51:08.805,-0.055
15:51:08.822,0.13
15:51:08.822,0.08
15:51:08.822,0.138
15:51:08.822,0.232
15:51:08.822,-0.123
15:51:08.822,-0.386
15:51:08.822,-0.367
15:51:08.822,-0.728
15:51:08.822,-0.933
15:51:08.822,-1.042
15:51:08.822,-1.918
15:51:08.822,-3.038
15:51:08.822,-3.165
15:51:08.822,-1.644
15:51:08.822,-2.084
15:51:08.822,-3.896
15:51:08.835,-4.172
15:51:08.835,-4.625
15:51:08.835,-4.55
15:51:08.835,-3.921
15:51:08.835,-4.104
15:51:08.838,-3.931
15:51:08.838,-4.304
15:51:08.838,-4.475
15:51:08.838,-4.397
15:51:08.838,-4.177
15:51:08.838,-3.903
15:51:08.838,-3.884
15:51:08.838,-3.639
15:51:08.838,-3.508
15:51:08.838,-3.566
15:51:08.838,-3.791
15:51:08.838,-3.683
15:51:08.838,-3.846
15:51:08.838,-3.964
15:51:08.838,-4.276
15:51:08.838,-4.969
15:51:08.838,-5.279
15:51:08.838,-5.349
15:51:08.838,-3.91
15:51:08.838,-3.849
15:51:08.838,-5.234
15:51:08.853,-5.731
15:51:08.853,-5.567
15:51:08.853,-5.612
15:51:08.853,-5.268
15:51:08.853,-4.973
15:51:08.853,-5.059
15:51:08.853,-4.768
15:51:08.853,-4.771
15:51:08.853,-4.597
15:51:08.853,-4.367
15:51:08.853,-3.849
15:51:08.853,-3.717
15:51:08.853,-3.777
15:51:08.853,-3.624
15:51:08.853,-3.418
15:51:08.853,-3.236
15:51:08.853,-3.229
15:51:08.853,-3.23
15:51:08.853,-3.06
15:51:08.853,-2.905
15:51:08.853,-3.508
15:51:08.869,-3.351
15:51:08.869,-2.04
15:51:08.869,-2.747
15:51:08.869,-2.313
15:51:08.869,-2.137
15:51:08.869,-1.751
15:51:08.869,-1.668
15:51:08.869,-1.204
15:51:08.869,-0.725
15:51:08.869,-0.531
15:51:08.869,-0.28
15:51:08.869,-0.249
15:51:08.869,-0.268
15:51:08.869,-0.321
15:51:08.869,0.071
15:51:08.869,-0.12
15:51:08.869,0.039
15:51:08.869,0.128
15:51:08.869,-0.051
15:51:08.869,-0.177
15:51:08.885,-0.122
15:51:08.885,0.136
15:51:08.885,0.037
15:51:08.885,0.21
15:51:08.885,0.244
15:51:08.885,0.376
15:51:08.885,0.875
15:51:08.885,1.109
15:51:08.885,1.387
15:51:08.885,2.82
15:51:08.885,3.366
15:51:08.885,2.596
15:51:08.885,1.692
15:51:08.885,2.511
15:51:08.885,3.723
15:51:08.885,4.276
15:51:08.885,4.425
15:51:08.885,4.772
15:51:08.885,4.411
15:51:08.885,4.141
15:51:08.885,4.105
15:51:08.885,4.29
15:51:08.885,4.476
15:51:08.901,4.721
15:51:08.901,4.521
15:51:08.901,4.384
15:51:08.901,4.11
15:51:08.901,4.14
15:51:08.901,3.623
15:51:08.901,3.737
15:51:08.907,4.02
15:51:08.907,3.795
15:51:08.907,4.251
15:51:08.907,4.268
15:51:08.907,4.287
15:51:08.918,5.078
15:51:08.919,5.414
15:51:08.921,5.547
15:51:08.921,4.17
15:51:08.923,3.714
15:51:08.923,4.244
15:51:08.923,5.252
15:51:08.923,5.693
15:51:08.923,5.507
15:51:08.923,5.351
15:51:08.923,5.283
15:51:08.923,4.929
15:51:08.923,4.874
15:51:08.923,4.732
15:51:08.923,4.825
15:51:08.933,4.607
15:51:08.933,4.125
15:51:08.933,4.267
15:51:08.933,3.736
15:51:08.933,3.725
15:51:08.933,3.578
15:51:08.933,3.316
15:51:08.933,3.472
15:51:08.933,3.521
15:51:08.933,2.855
15:51:08.933,2.973
15:51:08.933,3.678
15:51:08.933,3.396
15:51:08.933,2.843
15:51:08.933,2.477
15:51:08.933,2.351
15:51:08.933,2.573
15:51:08.933,2.302
15:51:08.933,1.683
15:51:08.933,1.286
15:51:08.949,0.757
15:51:08.949,0.603
15:51:08.949,0.367
15:51:08.949,0.413
15:51:08.949,0.332
15:51:08.949,0.281
15:51:08.949,0.093
15:51:08.949,0.016
15:51:08.949,0.173
15:51:08.949,0.146
15:51:08.949,0.012
15:51:08.949,0.315
15:51:08.949,0.139
15:51:08.949,0.199
15:51:08.949,-0.084
15:51:08.949,0.054
15:51:08.949,-0.114
15:51:08.964,-0.43
15:51:08.964,-0.576
15:51:08.964,-0.738
15:51:08.964,-1.038
15:51:08.964,-2.57
15:51:08.969,-3.373
15:51:08.969,-2.832
15:51:08.969,-1.51
15:51:08.969,-2.039
15:51:08.969,-3.123
15:51:08.969,-3.944
15:51:08.969,-4.173
15:51:08.969,-4.511
15:51:08.969,-4.485
15:51:08.969,-3.939
15:51:08.969,-3.952
15:51:08.969,-4.214
15:51:08.969,-4.44
15:51:08.969,-4.552
15:51:08.969,-4.63
15:51:08.969,-4.348
15:51:08.980,-4.275
15:51:08.980,-3.926
15:51:08.980,-3.643
15:51:08.980,-3.692
15:51:08.980,-3.491
15:51:08.980,-3.854
15:51:08.980,-3.819
15:51:08.980,-3.772
15:51:08.980,-3.96
15:51:08.980,-4.14
15:51:08.980,-3.996
15:51:08.980,-4.54
15:51:08.980,-5.459
15:51:08.980,-5.557
15:51:08.980,-4.274
15:51:08.980,-3.598
15:51:08.980,-4.12
15:51:08.980,-4.797
15:51:08.980,-5.298
15:51:08.980,-5.693
15:51:08.980,-5.721
15:51:08.980,-5.138
15:51:08.996,-4.857
15:51:08.996,-4.986
15:51:08.996,-4.994
15:51:08.996,-4.633
15:51:08.996,-4.754
15:51:08.996,-4.365
15:51:08.996,-3.915
15:51:08.996,-3.84
15:51:08.996,-3.64
15:51:08.996,-3.8
15:51:08.996,-3.655
15:51:08.996,-3.128
15:51:08.996,-3.375
15:51:08.996,-3.528
15:51:08.996,-3.105
15:51:08.996,-2.749
15:51:08.996,-3.248
15:51:08.996,-3.429
15:51:08.996,-2.633
15:51:08.996,-1.94
15:51:08.996,-2.554
15:51:08.996,-2.491
15:51:08.996,-1.959
15:51:08.996,-1.645
15:51:09.013,-1.305
15:51:09.013,-0.954
15:51:09.013,-0.452
15:51:09.013,-0.361
15:51:09.013,-0.265
15:51:09.013,0.025
15:51:09.013,-0.237
15:51:09.013,0.032
15:51:09.013,0.13
15:51:09.013,-0.004
15:51:09.013,0.006
15:51:09.013,0.125
15:51:09.013,-0.18
15:51:09.013,0.009
15:51:09.013,-0.163
15:51:09.013,0.026
15:51:09.013,0.138
15:51:09.013,0.329
15:51:09.013,0.456
15:51:09.013,0.767
15:51:09.013,0.927
15:51:09.013,1.084
15:51:09.029,2.089
15:51:09.029,3.033
15:51:09.029,3.401
15:51:09.029,2.694
15:51:09.029,1.78
15:51:09.029,1.977
15:51:09.029,3.008
15:51:09.029,3.973
15:51:09.029,4.423
15:51:09.029,4.753
15:51:09.029,4.544
15:51:09.029,3.959
15:51:09.029,4.267
15:51:09.029,4.403
15:51:09.029,4.51
15:51:09.029,4.691
15:51:09.029,4.466
15:51:09.029,4.54
15:51:09.029,4.092
15:51:09.029,4.063
15:51:09.029,3.773
15:51:09.029,3.631
15:51:09.029,3.833
15:51:09.045,3.869
15:51:09.045,3.971
15:51:09.045,4.088
15:51:09.045,4.048
15:51:09.045,4.156
15:51:09.045,4.263
15:51:09.045,5.178
15:51:09.045,5.51
15:51:09.045,4.976
15:51:09.045,3.976
15:51:09.045,3.995
15:51:09.045,4.661
15:51:09.045,5.466
15:51:09.045,5.563
15:51:09.045,5.792
15:51:09.045,5.369
15:51:09.045,5.131
15:51:09.045,5.315
15:51:09.045,4.943
15:51:09.045,4.848
15:51:09.045,4.704
15:51:09.045,4.628
15:51:09.045,4.205
15:51:09.060,4.062
15:51:09.062,4.071
15:51:09.063,3.797
15:51:09.063,3.859
15:51:09.063,3.323
15:51:09.064,3.387
15:51:09.064,3.373
15:51:09.064,3.107
15:51:09.064,3.322
15:51:09.064,3.352
15:51:09.064,2.625
15:51:09.064,2.321
15:51:09.064,2.235
15:51:09.064,2.29
15:51:09.064,1.86
15:51:09.064,1.757
15:51:09.064,1.309
15:51:09.064,0.777
15:51:09.064,0.587
15:51:09.064,0.55
15:51:09.064,0.45
15:51:09.064,0.282
15:51:09.076,0.249
15:51:09.076,0.247
15:51:09.076,0.087
15:51:09.076,0.094
15:51:09.076,0.051
15:51:09.076,0.169
15:51:09.076,0.268
15:51:09.076,0.06
15:51:09.076,-0.092
15:51:09.076,-0.177
15:51:09.076,-0.438
15:51:09.076,-0.461
15:51:09.076,-0.738
15:51:09.076,-0.854
15:51:09.076,-0.926
15:51:09.076,-1.814
15:51:09.076,-2.591
15:51:09.076,-3.302
15:51:09.076,-2.834
15:51:09.076,-1.804
15:51:09.076,-1.998
15:51:09.076,-3.243
15:51:09.092,-3.687
15:51:09.092,-4.153
15:51:09.092,-4.633
15:51:09.092,-4.629
15:51:09.092,-4.334
15:51:09.092,-3.934
15:51:09.092,-4.02
15:51:09.092,-4.337
15:51:09.092,-4.338
15:51:09.092,-4.606
15:51:09.092,-4.422
15:51:09.092,-4.265
15:51:09.092,-4.137
15:51:09.092,-3.927
15:51:09.092,-3.897
15:51:09.092,-3.539
15:51:09.092,-3.504
15:51:09.092,-3.759
15:51:09.092,-3.912
15:51:09.092,-3.619
15:51:09.092,-4.099
15:51:09.092,-4.043
15:51:09.108,-4.143
15:51:09.108,-4.788
15:51:09.108,-5.402
15:51:09.108,-5.338
15:51:09.108,-4.292
15:51:09.108,-3.715
15:51:09.108,-4.179
15:51:09.108,-5.515
15:51:09.108,-5.668
15:51:09.108,-5.565
15:51:09.108,-5.686
15:51:09.108,-5.178
15:51:09.108,-5.218
15:51:09.108,-4.834
15:51:09.108,-4.736
15:51:09.108,-4.661
15:51:09.108,-4.582
15:51:09.108,-4.182
15:51:09.108,-3.861
15:51:09.108,-3.996
15:51:09.108,-3.851
15:51:09.108,-3.678
15:51:09.108,-3.447
15:51:09.124,-3.226
15:51:09.124,-3.222
15:51:09.124,-3.392
15:51:09.124,-2.957
15:51:09.124,-2.927
15:51:09.128,-3.552
15:51:09.128,-3.368
15:51:09.130,-2.49
15:51:09.130,-2.407
15:51:09.130,-2.488
15:51:09.130,-2.054
15:51:09.130,-1.49
15:51:09.130,-1.719
15:51:09.130,-0.967
15:51:09.130,-0.613
15:51:09.130,-0.426
15:51:09.130,-0.369
15:51:09.130,-0.265
15:51:09.130,-0.303
15:51:09.130,-0.183
15:51:09.130,-0.025
15:51:09.139,0.045
15:51:09.139,-0.049
15:51:09.139,0.255
15:51:09.139,-0.275
15:51:09.139,-0.051
15:51:09.139,-0.068
15:51:09.139,0.115
15:51:09.139,0.237
15:51:09.139,0.352
15:51:09.139,0.649
15:51:09.139,0.83
15:51:09.139,1.012
15:51:09.139,1.233
15:51:09.139,2.323
15:51:09.139,3.639
15:51:09.139,2.47
15:51:09.139,1.866
15:51:09.139,2.655
15:51:09.139,4.024
15:51:09.139,4.402
15:51:09.139,4.717
15:51:09.139,4.674
15:51:09.139,4.188
15:51:09.139,4.038
15:51:09.155,4.251
15:51:09.155,4.372
15:51:09.155,4.422
15:51:09.155,4.623
15:51:09.155,4.519
15:51:09.155,4.655
15:51:09.155,4.116
15:51:09.155,4.085
15:51:09.155,3.585
15:51:09.155,3.963
15:51:09.155,3.985
15:51:09.155,3.944
15:51:09.155,4.208
15:51:09.155,4.149
15:51:09.155,4.797
15:51:09.155,5.533
15:51:09.155,5.102
15:51:09.155,3.931
15:51:09.155,4.427
15:51:09.155,5.704
15:51:09.155,5.811
15:51:09.155,5.825
15:51:09.155,5.148
15:51:09.155,5.139
15:51:09.155,4.977
15:51:09.170,4.672
15:51:09.170,4.715
15:51:09.170,4.341
15:51:09.170,4.207
15:51:09.170,4.099
15:51:09.170,3.844
15:51:09.170,3.653
15:51:09.170,3.618
15:51:09.170,3.251
15:51:09.170,3.379
15:51:09.170,3.152
15:51:09.170,2.967
15:51:09.170,3.193
15:51:09.170,3.622
15:51:09.170,2.854
15:51:09.170,2.492
15:51:09.170,2.285
15:51:09.170,2.307
15:51:09.170,1.938
15:51:09.170,1.769
15:51:09.170,1.148
15:51:09.170,1.095
15:51:09.170,0.558
15:51:09.186,0.399
15:51:09.186,0.325
15:51:09.186,0.36
15:51:09.186,0.353
15:51:09.186,0.134
15:51:09.186,-0.009
15:51:09.186,0.068
15:51:09.186,0.022
15:51:09.186,0.084
15:51:09.186,0.259
15:51:09.186,0.197
15:51:09.186,0.156
15:51:09.186,-0.005
15:51:09.186,-0.365
15:51:09.186,-0.657
15:51:09.186,-1.04
15:51:09.186,-1.219
15:51:09.186,-1.875
15:51:09.186,-3.15
15:51:09.186,-3.238
15:51:09.202,-1.584
15:51:09.202,-1.75
15:51:09.202,-2.788
15:51:09.202,-3.974
15:51:09.202,-4.145
15:51:09.202,-4.551
15:51:09.202,-4.717
15:51:09.202,-4.366
15:51:09.202,-3.968
15:51:09.202,-3.946
15:51:09.202,-4.282
15:51:09.202,-4.374
15:51:09.202,-4.621
15:51:09.202,-4.525
15:51:09.202,-4.485
15:51:09.202,-4.237
15:51:09.202,-3.917
15:51:09.202,-3.952
15:51:09.202,-3.509
15:51:09.202,-3.527
15:51:09.202,-3.691
15:51:09.202,-3.767
15:51:09.217,-3.647
15:51:09.217,-3.957
15:51:09.217,-4.046
15:51:09.217,-4.138
15:51:09.217,-4.708
15:51:09.217,-5.475
15:51:09.217,-5.537
15:51:09.217,-4.233
15:51:09.217,-3.671
15:51:09.233,-4.265
15:51:09.233,-4.655
15:51:09.233,-5.409
15:51:09.233,-5.655
